step_id,recipe_id,step_number,action,input_item_ids,input_ingredient_ids,tool_ids,vessel_ids,duration,heat,result_state
RST000768,RCP0156,4,"Довести до кипения, затем томить в менее горячей части печи.","[""FMA0025"",""OMI01291""]","[""ING0111"",""ING0011""]","[""POT0009""]","[""POT0021""]",90–300 min,boil_then_residual_heat,stewed
RST000769,RCP0156,5,Подать вместе с отваром.,"[""FMA0025"",""OMI01291""]","[""ING0111"",""ING0011""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat
RST000770,RCP0157,1,Подготовить и нарезать мясо.,"[""FMA0026""]","[""ING0112""]","[""POT0028""]","[""POT0010""]",10–30 min,none,chopped
RST000771,RCP0157,2,Подготовить второй компонент: Пшённая крупа.,"[""OMI01293""]","[""ING0013""]","[""POT0028""]","[""POT0010""]",5–20 min,none,prepared
RST000772,RCP0157,3,Сложить компоненты в керамический горшок и добавить воду.,"[""FMA0026"",""OMI01293"",""FMA0001""]","[""ING0112"",""ING0013"",""ING0001""]",[],"[""POT0021""]",5–10 min,none,combined
RST000773,RCP0157,4,"Довести до кипения, затем томить в менее горячей части печи.","[""FMA0026"",""OMI01293""]","[""ING0112"",""ING0013""]","[""POT0009""]","[""POT0021""]",90–300 min,boil_then_residual_heat,stewed
RST000774,RCP0157,5,Подать вместе с отваром.,"[""FMA0026"",""OMI01293""]","[""ING0112"",""ING0013""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat
RST000775,RCP0158,1,Подготовить и нарезать мясо.,"[""FMA0028""]","[""ING0114""]","[""POT0028""]","[""POT0010""]",10–30 min,none,chopped
RST000776,RCP0158,2,Подготовить второй компонент: Ржаная крупа.,"[""OMI01290""]","[""ING0010""]","[""POT0028""]","[""POT0010""]",5–20 min,none,prepared
RST000777,RCP0158,3,Сложить компоненты в керамический горшок и добавить воду.,"[""FMA0028"",""OMI01290"",""FMA0001""]","[""ING0114"",""ING0010"",""ING0001""]",[],"[""POT0021""]",5–10 min,none,combined
RST000778,RCP0158,4,"Довести до кипения, затем томить в менее горячей части печи.","[""FMA0028"",""OMI01290""]","[""ING0114"",""ING0010""]","[""POT0009""]","[""POT0021""]",90–300 min,boil_then_residual_heat,stewed
RST000779,RCP0158,5,Подать вместе с отваром.,"[""FMA0028"",""OMI01290""]","[""ING0114"",""ING0010""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat
RST000780,RCP0159,1,Подготовить и нарезать мясо.,"[""FMA0029""]","[""ING0115""]","[""POT0028""]","[""POT0010""]",10–30 min,none,chopped
RST000781,RCP0159,2,Подготовить второй компонент: Репа.,"[""FOD0044""]","[""ING0039""]","[""POT0028""]","[""POT0010""]",5–20 min,none,prepared
RST000782,RCP0159,3,Сложить компоненты в керамический горшок и добавить воду.,"[""FMA0029"",""FOD0044"",""FMA0001""]","[""ING0115"",""ING0039"",""ING0001""]",[],"[""POT0021""]",5–10 min,none,combined
RST000783,RCP0159,4,"Довести до кипения, затем томить в менее горячей части печи.","[""FMA0029"",""FOD0044""]","[""ING0115"",""ING0039""]","[""POT0009""]","[""POT0021""]",90–300 min,boil_then_residual_heat,stewed
RST000784,RCP0159,5,Подать вместе с отваром.,"[""FMA0029"",""FOD0044""]","[""ING0115"",""ING0039""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat
RST000785,RCP0160,1,Очистить орган от загрязнений и непригодных частей.,"[""OMI01380""]","[""ING0123""]","[""POT0028""]","[""POT0010""]",10–30 min,none,cleaned
RST000786,RCP0160,2,При необходимости разрезать и промыть.,"[""OMI01380"",""FMA0001""]","[""ING0123"",""ING0001""]","[""POT0028""]","[""POT0010""]",5–20 min,none,prepared
RST000787,RCP0160,3,Варить до полной готовности; точное время зависит от органа.,"[""OMI01380"",""FMA0001""]","[""ING0123"",""ING0001""]","[""POT0009""]","[""POT0021""]",30–240 min,boiling,boiled
RST000788,RCP0160,4,Подать простым или с луком.,"[""OMI01380"",""FOD0041""]","[""ING0123"",""ING0041""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat
RST000789,RCP0161,1,Очистить орган от загрязнений и непригодных частей.,"[""OMI01382""]","[""ING0125""]","[""POT0028""]","[""POT0010""]",10–30 min,none,cleaned
RST000790,RCP0161,2,При необходимости разрезать и промыть.,"[""OMI01382"",""FMA0001""]","[""ING0125"",""ING0001""]","[""POT0028""]","[""POT0010""]",5–20 min,none,prepared
RST000791,RCP0161,3,Варить до полной готовности; точное время зависит от органа.,"[""OMI01382"",""FMA0001""]","[""ING0125"",""ING0001""]","[""POT0009""]","[""POT0021""]",30–240 min,boiling,boiled
RST000792,RCP0161,4,Подать простым или с луком.,"[""OMI01382"",""FOD0041""]","[""ING0125"",""ING0041""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat
RST000793,RCP0162,1,Очистить орган от загрязнений и непригодных частей.,"[""OMI01379""]","[""ING0126""]","[""POT0028""]","[""POT0010""]",10–30 min,none,cleaned
RST000794,RCP0162,2,При необходимости разрезать и промыть.,"[""OMI01379"",""FMA0001""]","[""ING0126"",""ING0001""]","[""POT0028""]","[""POT0010""]",5–20 min,none,prepared
RST000795,RCP0162,3,Варить до полной готовности; точное время зависит от органа.,"[""OMI01379"",""FMA0001""]","[""ING0126"",""ING0001""]","[""POT0009""]","[""POT0021""]",30–240 min,boiling,boiled
RST000796,RCP0162,4,Подать простым или с луком.,"[""OMI01379"",""FOD0041""]","[""ING0126"",""ING0041""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat
RST000797,RCP0163,1,Очистить орган от загрязнений и непригодных частей.,"[""OMI01381""]","[""ING0124""]","[""POT0028""]","[""POT0010""]",10–30 min,none,cleaned
RST000798,RCP0163,2,При необходимости разрезать и промыть.,"[""OMI01381"",""FMA0001""]","[""ING0124"",""ING0001""]","[""POT0028""]","[""POT0010""]",5–20 min,none,prepared
RST000799,RCP0163,3,Варить до полной готовности; точное время зависит от органа.,"[""OMI01381"",""FMA0001""]","[""ING0124"",""ING0001""]","[""POT0009""]","[""POT0021""]",30–240 min,boiling,boiled
RST000800,RCP0163,4,Подать простым или с луком.,"[""OMI01381"",""FOD0041""]","[""ING0124"",""ING0041""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat
RST000801,RCP0164,1,Использовать свежее мясо без признаков порчи.,"[""OMI01374""]","[""ING0122""]","[""POT0028""]","[""POT0010""]",10–30 min,none,prepared
RST000802,RCP0164,2,Натереть солью реконструктивного количества; не считать соль дешёвой и неограниченной.,"[""OMI01374"",""FOD0037""]","[""ING0122"",""ING0003""]","[""POT0002""]","[""HOU0036""]",5–20 min,none,salted
RST000803,RCP0164,3,"Уложить плотно в кадку, при необходимости пересыпая слои солью.","[""OMI01374"",""FOD0037""]","[""ING0122"",""ING0003""]",[],"[""HOU0036""]",10–30 min,none,packed
RST000804,RCP0164,4,Держать в прохладе под контролем; выделившийся рассол не гарантирует безопасность.,"[""OMI01374""]","[""ING0122""]",[],"[""HOU0036""]",days to weeks,cool_storage,preserved
RST000805,RCP0164,5,Перед приготовлением оценить состояние и при необходимости вымочить.,"[""FOD0032"",""FMA0001""]","[""ING0129"",""ING0001""]",[],"[""POT0021""]",hours,none,ready_for_cooking
RST000806,RCP0165,1,Использовать свежее мясо и нарезать сравнительно тонкими полосами.,"[""OMI01374""]","[""ING0122""]","[""POT0028""]","[""POT0010""]",20–60 min,none,chopped
RST000807,RCP0165,2,При наличии соли слегка посолить; точной исторической нормы нет.,"[""OMI01374"",""FOD0037""]","[""ING0122"",""ING0003""]","[""POT0002""]","[""HOU0019""]",5–20 min,none,salted
RST000808,RCP0165,3,"Подвесить в холодном сухом проветриваемом месте, защищённом от насекомых.","[""OMI01390""]","[""ING0183""]","[""HOU0018""]","[""INT0011""]",days,cool_dry_air,dried
RST000809,RCP0165,4,Хранить только полностью сухим и без плесени.,"[""FOD0033""]","[""ING0130""]",[],"[""HOU0015""]",weeks,none,stored
RST000810,RCP0166,1,Удержать свежую рыбу на рабочей доске.,"[""FOD0010""]","[""ING0131""]","[""FSH0002""]","[""FSH0028""]",1–5 min,none,held
RST000811,RCP0166,2,"Разрезать брюхо и удалить внутренности, не повреждая съедобную часть больше необходимого.","[""FOD0010""]","[""ING0131""]","[""FSH0002""]","[""FSH0028""]",5–15 min,none,gutted
RST000812,RCP0166,3,Отделить икру или молоки только при их наличии и пригодности.,"[""OMI01414"",""OMI01416""]","[""ING0151"",""ING0153""]","[""FSH0002""]","[""POT0015""]",1–5 min,none,separated
RST000813,RCP0166,4,Смыть явную грязь доступной водой; это не современная санитарная гарантия.,"[""FOD0010"",""FMA0001""]","[""ING0131"",""ING0001""]",[],"[""FSH0028""]",1–5 min,none,cleaned
RST000814,RCP0167,1,Подготовить потрошёную рыбу; крупную разделить на куски.,"[""FOD0012""]","[""ING0144""]","[""FSH0002""]","[""FSH0028""]",5–20 min,none,prepared
RST000815,RCP0167,2,Положить в воду и довести до кипения.,"[""FOD0012"",""FMA0001""]","[""ING0144"",""ING0001""]",[],"[""POT0021""]",10–30 min,boiling,boiling
RST000816,RCP0167,3,"Варить до готовности, не превращая универсально в современную уху.","[""FOD0012""]","[""ING0144""]","[""POT0009""]","[""POT0021""]",10–60 min,gentle_heat,boiled
RST000817,RCP0167,4,Подать рыбу с частью отвара; соль и лук по наличию.,"[""FOD0037"",""FOD0041""]","[""ING0003"",""ING0041""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat
RST000818,RCP0168,1,Подготовить потрошёную рыбу и уложить в горшок.,"[""FOD0012""]","[""ING0144""]","[""FSH0002""]","[""POT0021""]",5–20 min,none,prepared
RST000819,RCP0168,2,Добавить немного воды или естественного сока; лук и соль только по наличию.,"[""FMA0001"",""FOD0041"",""FOD0037""]","[""ING0001"",""ING0041"",""ING0003""]",[],"[""POT0021""]",1–5 min,none,combined
