npt_id,g4_ref,g4_short,layer,season_period,condition,requires,channel,clear_text,partial_text,loudness,member_ref,layer_class,source_refs,confidence,status
npt_north_outflow_reach__weather__winter__wx_precip_steady__sleet,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,weather,winter,wx_precip_steady,weather_state=wx_precip_steady; precipitation_phase=sleet,visual,Льёт холодная мокрая каша из снега и дождя. Над замёрзшей водой всё тонет в белой мгле.,Льёт и метёт.,,,water_ice,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_precip_steady__sleet|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_north_outflow_reach__weather__winter__wx_windy_dry__none,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,weather,winter,wx_windy_dry,weather_state=wx_windy_dry; precipitation_phase=none,visual,"Дует сильный ветер, гнёт траву и рвёт одежду. По льду ветер несёт позёмку.",Сильный ветер.,,,water_ice,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_windy_dry__none|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_north_outflow_reach__weather__winter__wx_windy_precip__snow,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,weather,winter,wx_windy_precip,weather_state=wx_windy_precip; precipitation_phase=snow,visual,"Метёт метель: снег несёт сбоку, следы заметает на глазах. По льду ветер несёт позёмку.","Метель, ничего не видно.",,,water_ice,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_windy_precip__snow|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_north_outflow_reach__weather__winter__wx_windy_precip__sleet,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,weather,winter,wx_windy_precip,weather_state=wx_windy_precip; precipitation_phase=sleet,visual,Ветер швыряет мокрый снег с дождём прямо в лицо. По льду ветер несёт позёмку.,Мокрая буря.,,,water_ice,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/weather|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/realized_weather_matrix.csv#wxr_windy_precip__sleet|game-base-v1/nature-materials-weather/weather_climate/local_landscape_modifiers.csv,C,candidate
npt_north_outflow_reach__audible_context__winter__ice,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,audible_context,winter,ice,water_condition=ice,acoustic,"Тихо; изредка потрескивает лёд, ветер шуршит сухой травой.",Доносится редкий треск.,1,,water_movement_wind_and_cover,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/audible_context|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|pr98:data/world-catalogs/novgorod/m2c-acoustic/approved/spatial_v3_g6_acoustic_baselines.json|pr98:data/world-catalogs/novgorod/m2c-natural-presentation/candidate.json,C,candidate
npt_north_outflow_reach__surface__spring__flood,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,surface,spring,flood,phenomenon wxp_spring_flood active,visual,Илистая кромка ушла под мутную весеннюю воду; у края стоит жидкая грязь.,Под ногами вода и грязь.,,,alluvial_silt_mud,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/surface|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/seasonal_phenomena.csv,C,candidate
npt_north_outflow_reach__surface__spring__thawed,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,surface,spring,thawed,no flood,visual,"Оттаявший ил раскис, нога вязнет по щиколотку, в следах тут же выступает вода.",Под ногами вязкая грязь.,,,alluvial_silt_mud,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/surface|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/seasonal_phenomena.csv,C,candidate
npt_north_outflow_reach__relief__spring__default,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,relief,spring,default,,visual,"Берег низкий, почти вровень с водой.",Берег низкий.,,,bank_low,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/relief|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial),C,candidate
npt_north_outflow_reach__water_body__spring__ice_breaking,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,water_body,spring,ice_breaking,water_condition=ice_breaking,visual,"По протоке идёт лёд: серые льдины трутся, ломаются и поворачиваются в тёмной воде.",Слышен и виден идущий лёд.,,,channel,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/water_body|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/seasonal_phenomena.csv,C,candidate
npt_north_outflow_reach__water_body__spring__high_water,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,water_body,spring,high_water,water_condition=high_water,visual,"Протока вздулась, мутная вода несёт ветки и сор, берега не видно.",Различима высокая мутная вода.,,,channel,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/water_body|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/seasonal_phenomena.csv,C,candidate
npt_north_outflow_reach__bank_structure__spring__default,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,bank_structure,spring,default,,visual,"Кромку берега подмыло, вода подступает прямо к траве.",Различима кромка берега.,,,alluvial_silt_mud,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/bank_structure|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial),C,candidate
npt_north_outflow_reach__tree_layer__spring__default,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,tree_layer,spring,default,,visual,Редкие деревья стоят ещё голые или в первой светлой зелени; среди них ивы.,Различимы очертания деревьев.,,,scattered_tree_cover,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/tree_layer|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|wk:claim:macro-b19-dried-willow-rods-can-be-moistened-for-flexible-basket-work|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json,C,candidate
npt_north_outflow_reach__shrub_layer__spring__default,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,shrub_layer,spring,default,,visual,"Кустарник стоит ещё без листа, но ветки налились и потемнели.",Различим кустарник.,,,shrub_or_understory,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/shrub_layer|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial),C,candidate
npt_north_outflow_reach__ground_cover__spring__default,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,ground_cover,spring,default,,visual,Сквозь ветошь прошлогодней травы пробиваются новые ростки осоки.,Различима трава.,,,grass_sedge_and_shrub_cover,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/ground_cover|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial),C,candidate
npt_north_outflow_reach__riparian_vegetation__spring__default,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,riparian_vegetation,spring,default,,visual,"Прибрежные заросли стоят в воде, ещё голые. У воды стоят ивовые кусты.",У воды различимы заросли.,,,generic_riparian_or_wetland_cover,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/riparian_vegetation|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial),C,candidate
npt_north_outflow_reach__natural_materials__spring__default,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,natural_materials,spring,default,,visual,"После талой воды на земле свежий наилок, полёгшая ветошь трав и принесённые водой ветки.",На земле что-то лежит.,,,alluvial_silt_mud+grass_sedge_litter+small_woody_debris,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/natural_materials|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial),C,candidate
npt_north_outflow_reach__seasonal_state__spring__flood,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,seasonal_state,spring,flood,phenomenon wxp_spring_flood active,visual,"Половодье: вода вышла из берегов, всё мокро и ненадёжно.",Кругом вода.,,,water,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/seasonal_state|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/seasonal_phenomena.csv,C,candidate
npt_north_outflow_reach__seasonal_state__spring__thawed,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,seasonal_state,spring,thawed,no flood,visual,"Вода спала, берега в грязи и наносах.",Сыро.,,,water,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/seasonal_state|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|game-base-v1/nature-materials-weather/weather_climate/seasonal_phenomena.csv,C,candidate
npt_north_outflow_reach__light__spring__default__civil_dawn,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,light,spring,default,light_phase=civil_dawn,visual,Светает рано; над водой и низинами висит холодная синева.,Сумеречно.,,,semi_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/light|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|main:data/world-catalogs/novgorod/temporal-v4/datasets/calendar_daylight_light_profiles.json|game-base-v1/nature-materials-weather/weather_climate/light_profile_by_month.csv,C,candidate
npt_north_outflow_reach__light__spring__default__daylight,g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach,north_outflow_reach,light,spring,default,light_phase=daylight,visual,"День длинный и светлый, свет резкий на мокрой земле. Свет пятнами пробивается между деревьями.",Светло.,,,semi_open,pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json#g4v3__gn_nov_g3_xp017_yp026_r2_north_outflow_reach/light|game-base-v1/nature-materials-weather/natural_presentation_texts/authoring/lexicon.mjs (editorial)|main:data/world-catalogs/novgorod/temporal-v4/datasets/calendar_daylight_light_profiles.json|game-base-v1/nature-materials-weather/weather_climate/light_profile_by_month.csv,C,candidate
