step_id,ds_id,step_no,action_ru,input_fd_ids,tool_ids,vessel_ids,duration,heat,result_state,source_refs,confidence,status
st_rst000669,ds_boil_mutton_goat,1,Осмотреть мясо и удалить загрязнённые или явно испорченные части.,"[""fd_mutton_goat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,prepared,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000669""]",C,candidate
st_rst000670,ds_boil_mutton_goat,2,"Разделить на куски, соответствующие сосуду.","[""fd_mutton_goat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,chopped,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000670""]",C,candidate
st_rst000671,ds_boil_mutton_goat,3,Залить водой и довести до кипения.,"[""fd_mutton_goat"", ""fd_water_well""]",[],"[""POT0021""]",20–60 min,boiling,boiling,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000671""]",C,candidate
st_rst000672,ds_boil_mutton_goat,4,Варить или томить до мягкости и безопасной готовности.,"[""fd_mutton_goat""]","[""POT0009""]","[""POT0021""]",60–300 min,gentle_heat,boiled,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000672""]",C,candidate
st_rst000673,ds_boil_mutton_goat,5,Подать мясо; отвар использовать как часть блюда или отдельный полуфабрикат.,"[""fd_mutton_goat""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000673""]",C,candidate
st_rst000674,ds_roast_mutton_goat_cautious,1,"Подготовить подходящий кусок мяса и надёжно закрепить на вертеле или решении, подтверждённом сценой.","[""fd_mutton_goat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,prepared,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000674""]",C,candidate
st_rst000675,ds_roast_mutton_goat_cautious,2,Развести устойчивый жар без прямого загрязнения пищи золой.,[],[],"[""INT0010""]",20–60 min,direct_heat,fire_ready,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000675""]",C,candidate
st_rst000676,ds_roast_mutton_goat_cautious,3,"Готовить, постепенно поворачивая и не оставляя сырой середины.","[""fd_mutton_goat""]",[],"[""INT0010""]",45–240 min,radiant_heat,roasted,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000676""]",C,candidate
st_rst000677,ds_roast_mutton_goat_cautious,4,Дать кратко отдохнуть и разделить для подачи.,"[""fd_mutton_goat""]","[""POT0028""]","[""POT0007""]",5–20 min,none,ready_to_eat,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000677""]",C,candidate
st_rst000678,ds_boil_chicken_meat,1,Осмотреть мясо и удалить загрязнённые или явно испорченные части.,"[""fd_chicken_meat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,prepared,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000678""]",C,candidate
st_rst000679,ds_boil_chicken_meat,2,"Разделить на куски, соответствующие сосуду.","[""fd_chicken_meat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,chopped,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000679""]",C,candidate
st_rst000680,ds_boil_chicken_meat,3,Залить водой и довести до кипения.,"[""fd_chicken_meat"", ""fd_water_well""]",[],"[""POT0021""]",20–60 min,boiling,boiling,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000680""]",C,candidate
st_rst000681,ds_boil_chicken_meat,4,Варить или томить до мягкости и безопасной готовности.,"[""fd_chicken_meat""]","[""POT0009""]","[""POT0021""]",60–300 min,gentle_heat,boiled,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000681""]",C,candidate
st_rst000682,ds_boil_chicken_meat,5,Подать мясо; отвар использовать как часть блюда или отдельный полуфабрикат.,"[""fd_chicken_meat""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000682""]",C,candidate
st_rst000683,ds_roast_chicken_meat_cautious,1,"Подготовить подходящий кусок мяса и надёжно закрепить на вертеле или решении, подтверждённом сценой.","[""fd_chicken_meat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,prepared,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000683""]",C,candidate
st_rst000684,ds_roast_chicken_meat_cautious,2,Развести устойчивый жар без прямого загрязнения пищи золой.,[],[],"[""INT0010""]",20–60 min,direct_heat,fire_ready,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000684""]",C,candidate
st_rst000685,ds_roast_chicken_meat_cautious,3,"Готовить, постепенно поворачивая и не оставляя сырой середины.","[""fd_chicken_meat""]",[],"[""INT0010""]",45–240 min,radiant_heat,roasted,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000685""]",C,candidate
st_rst000686,ds_roast_chicken_meat_cautious,4,Дать кратко отдохнуть и разделить для подачи.,"[""fd_chicken_meat""]","[""POT0028""]","[""POT0007""]",5–20 min,none,ready_to_eat,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000686""]",C,candidate
st_rst000687,ds_boil_goose_meat,1,Осмотреть мясо и удалить загрязнённые или явно испорченные части.,"[""fd_goose_meat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,prepared,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000687""]",C,candidate
st_rst000688,ds_boil_goose_meat,2,"Разделить на куски, соответствующие сосуду.","[""fd_goose_meat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,chopped,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000688""]",C,candidate
st_rst000689,ds_boil_goose_meat,3,Залить водой и довести до кипения.,"[""fd_goose_meat"", ""fd_water_well""]",[],"[""POT0021""]",20–60 min,boiling,boiling,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000689""]",C,candidate
st_rst000690,ds_boil_goose_meat,4,Варить или томить до мягкости и безопасной готовности.,"[""fd_goose_meat""]","[""POT0009""]","[""POT0021""]",60–300 min,gentle_heat,boiled,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000690""]",C,candidate
st_rst000691,ds_boil_goose_meat,5,Подать мясо; отвар использовать как часть блюда или отдельный полуфабрикат.,"[""fd_goose_meat""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000691""]",C,candidate
st_rst000692,ds_roast_goose_meat_cautious,1,"Подготовить подходящий кусок мяса и надёжно закрепить на вертеле или решении, подтверждённом сценой.","[""fd_goose_meat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,prepared,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000692""]",C,candidate
st_rst000693,ds_roast_goose_meat_cautious,2,Развести устойчивый жар без прямого загрязнения пищи золой.,[],[],"[""INT0010""]",20–60 min,direct_heat,fire_ready,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000693""]",C,candidate
st_rst000694,ds_roast_goose_meat_cautious,3,"Готовить, постепенно поворачивая и не оставляя сырой середины.","[""fd_goose_meat""]",[],"[""INT0010""]",45–240 min,radiant_heat,roasted,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000694""]",C,candidate
st_rst000695,ds_roast_goose_meat_cautious,4,Дать кратко отдохнуть и разделить для подачи.,"[""fd_goose_meat""]","[""POT0028""]","[""POT0007""]",5–20 min,none,ready_to_eat,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000695""]",C,candidate
st_rst000696,ds_boil_duck_meat,1,Осмотреть мясо и удалить загрязнённые или явно испорченные части.,"[""fd_duck_meat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,prepared,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000696""]",C,candidate
st_rst000697,ds_boil_duck_meat,2,"Разделить на куски, соответствующие сосуду.","[""fd_duck_meat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,chopped,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000697""]",C,candidate
st_rst000698,ds_boil_duck_meat,3,Залить водой и довести до кипения.,"[""fd_duck_meat"", ""fd_water_well""]",[],"[""POT0021""]",20–60 min,boiling,boiling,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000698""]",C,candidate
st_rst000699,ds_boil_duck_meat,4,Варить или томить до мягкости и безопасной готовности.,"[""fd_duck_meat""]","[""POT0009""]","[""POT0021""]",60–300 min,gentle_heat,boiled,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000699""]",C,candidate
st_rst000700,ds_boil_duck_meat,5,Подать мясо; отвар использовать как часть блюда или отдельный полуфабрикат.,"[""fd_duck_meat""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000700""]",C,candidate
st_rst000701,ds_roast_duck_meat_cautious,1,"Подготовить подходящий кусок мяса и надёжно закрепить на вертеле или решении, подтверждённом сценой.","[""fd_duck_meat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,prepared,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000701""]",C,candidate
st_rst000702,ds_roast_duck_meat_cautious,2,Развести устойчивый жар без прямого загрязнения пищи золой.,[],[],"[""INT0010""]",20–60 min,direct_heat,fire_ready,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000702""]",C,candidate
st_rst000703,ds_roast_duck_meat_cautious,3,"Готовить, постепенно поворачивая и не оставляя сырой середины.","[""fd_duck_meat""]",[],"[""INT0010""]",45–240 min,radiant_heat,roasted,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000703""]",C,candidate
st_rst000704,ds_roast_duck_meat_cautious,4,Дать кратко отдохнуть и разделить для подачи.,"[""fd_duck_meat""]","[""POT0028""]","[""POT0007""]",5–20 min,none,ready_to_eat,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000704""]",C,candidate
st_rst000705,ds_boil_hare_meat,1,Осмотреть мясо и удалить загрязнённые или явно испорченные части.,"[""fd_hare_meat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,prepared,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000705""]",C,candidate
st_rst000706,ds_boil_hare_meat,2,"Разделить на куски, соответствующие сосуду.","[""fd_hare_meat""]","[""POT0028""]","[""POT0010""]",10–30 min,none,chopped,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000706""]",C,candidate
st_rst000707,ds_boil_hare_meat,3,Залить водой и довести до кипения.,"[""fd_hare_meat"", ""fd_water_well""]",[],"[""POT0021""]",20–60 min,boiling,boiling,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000707""]",C,candidate
st_rst000708,ds_boil_hare_meat,4,Варить или томить до мягкости и безопасной готовности.,"[""fd_hare_meat""]","[""POT0009""]","[""POT0021""]",60–300 min,gentle_heat,boiled,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000708""]",C,candidate
st_rst000709,ds_boil_hare_meat,5,Подать мясо; отвар использовать как часть блюда или отдельный полуфабрикат.,"[""fd_hare_meat""]",[],"[""POT0015""]",1–5 min,none,ready_to_eat,"[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000709""]",C,candidate
